t_ms,seq,rtt_ms
10953,212,0.058
11008,213,0.057
11056,214,0.057
11108,215,0.102
11159,216,0.082
11212,217,0.074
11263,218,0.064
11313,219,0.063
11365,220,0.088
11417,221,0.121
11468,222,0.078
11520,223,0.052
11571,224,0.100
11622,225,0.072
11673,226,0.110
11726,227,0.058
11777,228,0.089
11829,229,0.063
11881,230,0.076
11933,231,0.103
11984,232,0.101
12035,233,0.065
12087,234,0.074
12139,235,0.081
12191,236,0.067
12242,237,0.096
12294,238,0.074
12345,239,0.073
12397,240,0.124
12449,241,0.073
12501,242,0.075
12552,243,0.074
12602,244,0.114
12654,245,0.088
12706,246,0.116
12757,247,0.067
12807,248,0.078
12859,249,0.077
12911,250,0.081
12963,251,0.884
13012,252,0.098
13064,253,0.084
13117,254,0.112
13168,255,0.076
13220,256,0.086
13270,257,0.072
13323,258,0.079
13374,259,0.761
13425,260,0.077
13476,261,0.078
13527,262,0.081
13579,263,0.078
13629,264,0.079
13680,265,0.076
13732,266,0.070
13784,267,0.078
13835,268,0.070
13887,269,0.067
13937,270,0.067
13990,271,0.101
14042,272,0.237
14094,273,0.077
14146,274,0.059
14196,275,0.080
14248,276,0.078
14302,277,0.083
14354,278,0.076
14405,279,0.113
14456,280,0.074
14509,281,0.111
14560,282,0.078
14612,283,0.066
14664,284,0.073
14718,285,0.075
14768,286,0.074
14819,287,0.070
14871,288,0.073
14921,289,0.071
14973,290,0.120
15024,291,0.074
15075,292,0.074
15127,293,0.085
15178,294,0.100
15229,295,0.058
15281,296,0.076
15332,297,0.107
15384,298,0.076
15436,299,0.653
15488,300,0.062
15539,301,0.063
15592,302,0.073
15643,303,0.062
15694,304,0.062
15746,305,0.050
15798,306,0.076
15850,307,0.058
15902,308,0.085
15954,309,0.079
16007,310,0.071
16058,311,0.070
16110,312,0.699
16162,313,0.085
16213,314,0.082
16263,315,0.080
16314,316,0.078
16366,317,0.070
16419,318,0.114
16471,319,0.095
16521,320,0.080
16572,321,0.068
16625,322,0.115
16675,323,0.075
16726,324,0.079
16778,325,0.077
16832,326,0.078
16880,327,0.075
16932,328,0.075
16983,329,0.082
17034,330,0.067
17086,331,0.075
17136,332,0.086
17188,333,0.083
17239,334,0.074
17290,335,0.105
17341,336,0.071
17393,337,0.075
17445,338,0.106
17496,339,0.077
17547,340,0.077
17599,341,0.088
17649,342,0.073
17701,343,0.078
17752,344,0.074
17804,345,0.072
17856,346,0.073
17906,347,0.074
17957,348,0.074
18009,349,0.077
18059,350,0.072
18111,351,0.071
18164,352,0.095
18216,353,0.076
18268,354,0.072
18320,355,0.072
18371,356,0.072
18423,357,0.074
18474,358,0.074
18525,359,0.103
18577,360,0.067
18629,361,0.073
18680,362,0.074
18731,363,0.073
18782,364,0.099
18834,365,0.086
18885,366,0.065
18936,367,0.055
18988,368,0.066
19041,369,0.082
19092,370,0.127
19145,371,0.082
19198,372,0.093
19250,373,0.071
19302,374,0.066
19353,375,0.072
19405,376,0.066
19458,377,0.073
19510,378,0.075
19561,379,0.073
19613,380,0.146
19663,381,0.073
19714,382,0.076
19767,383,0.075
19817,384,0.069
19869,385,0.075
19921,386,0.149
19971,387,0.076
20024,388,0.075
20076,389,0.075
20127,390,0.078
20178,391,0.107
20229,392,0.101
20281,393,0.068
20332,394,0.074
20383,395,0.101
20434,396,0.077
20485,397,0.072
20537,398,0.112
20587,399,0.071
20638,400,0.073
20690,401,0.069
20741,402,0.075
20793,403,0.118
20843,404,0.071
20896,405,0.111
20947,406,0.075
20999,407,0.075
21051,408,0.062
21102,409,0.073
21153,410,0.142
21204,411,0.078
21254,412,0.075
21306,413,0.071
21358,414,0.074
21410,415,0.068
21462,416,0.075
21513,417,0.108
21564,418,0.074
21616,419,0.138
21666,420,0.072
21719,421,0.109
21770,422,0.074
21823,423,0.069
21875,424,0.075
21925,425,0.078
21978,426,0.069
22031,427,0.076
22081,428,0.100
22134,429,0.087
22185,430,0.118
22239,431,0.069
22291,432,0.073
22343,433,0.087
22394,434,0.073
22447,435,0.076
22496,436,0.075
22547,437,0.103
22600,438,0.068
22650,439,0.074
22703,440,0.073
22753,441,0.072
22805,442,0.071
22856,443,0.074
22908,444,0.073
22960,445,0.069
23011,446,0.067
23063,447,0.072
23114,448,0.128
23164,449,0.081
23216,450,0.068
23267,451,0.074
23318,452,0.073
23369,453,0.116
23420,454,0.073
23471,455,0.073
23522,456,0.109
23574,457,0.103
23625,458,0.075
23676,459,0.072
23727,460,0.073
23779,461,0.071
23831,462,0.073
23882,463,0.097
23933,464,0.074
23985,465,0.072
24037,466,0.107
24088,467,0.104
24138,468,0.083
24191,469,0.079
24243,470,0.078
24294,471,0.078
24346,472,0.075
24398,473,0.085
24448,474,0.060
24501,475,0.089
24553,476,0.083
24605,477,0.079
24657,478,0.107
24709,479,0.076
24760,480,0.079
24812,481,0.168
24865,482,0.077
24916,483,0.076
24966,484,0.106
25018,485,0.108
25069,486,0.076
25121,487,0.179
25173,488,0.125
25224,489,0.078
25275,490,0.078
25327,491,0.076
25379,492,0.070
25430,493,0.953
25480,494,0.064
25531,495,0.072
25582,496,0.110
25632,497,0.076
25684,498,0.188
25736,499,0.110
25788,500,0.078
25839,501,0.068
25892,502,0.078
25943,503,0.109
25995,504,0.075
26048,505,0.067
26100,506,0.098
26150,507,0.086
26202,508,0.105
26253,509,0.062
26304,510,0.103
26356,511,0.072
26408,512,0.077
26459,513,0.065
26510,514,0.073
26561,515,0.104
26612,516,0.075
26663,517,0.071
26713,518,0.069
26766,519,0.070
26818,520,0.065
26869,521,0.077
26921,522,0.070
26972,523,0.066
27024,524,0.081
27075,525,0.071
27128,526,0.150
27179,527,0.085
27230,528,0.070
27282,529,0.072
27334,530,0.073
27385,531,0.117
27436,532,0.077
27487,533,0.073
27538,534,0.077
27589,535,0.077
27641,536,0.074
27692,537,0.076
27743,538,0.070
27794,539,0.071
27846,540,0.063
27897,541,0.077
27950,542,0.074
28002,543,0.076
28054,544,0.072
28106,545,0.076
28158,546,0.091
28210,547,0.069
28261,548,0.075
28312,549,0.074
28363,550,0.109
28414,551,0.071
28465,552,0.078
28517,553,0.071
28568,554,0.074
28619,555,0.069
28671,556,0.074
28727,557,0.075
28774,558,0.077
28826,559,0.091
28877,560,0.076
28928,561,0.079
28979,562,0.077
29031,563,0.078
29081,564,0.073
29133,565,0.087
29184,566,0.084
29235,567,0.075
29286,568,0.078
29337,569,0.074
29389,570,0.074
29440,571,0.068
29492,572,0.076
29544,573,0.075
29595,574,0.078
29647,575,0.071
29697,576,0.076
29749,577,0.075
29801,578,0.070
29852,579,0.076
29904,580,0.079
29955,581,0.104
