t_ms,seq,rtt_ms
24549,475,0.168
24600,476,0.073
24653,477,0.083
24704,478,0.079
24756,479,0.112
24807,480,0.079
24858,481,0.080
24911,482,0.088
24961,483,0.079
25013,484,0.079
25065,485,0.075
25116,486,0.079
25167,487,0.078
25219,488,0.078
25270,489,0.088
25320,490,0.071
25373,491,0.112
25423,492,0.077
25475,493,0.071
25528,494,0.109
25580,495,0.108
25630,496,0.074
25683,497,0.137
25735,498,0.123
25788,499,0.214
25840,500,0.114
25892,501,0.073
25944,502,0.117
25996,503,0.109
26047,504,0.115
26098,505,0.082
26150,506,0.117
26202,507,0.105
26253,508,0.087
26308,509,0.089
26360,510,0.085
26411,511,0.118
26464,512,0.154
26516,513,0.078
26567,514,0.145
26618,515,0.073
26670,516,0.076
26724,517,0.074
26774,518,0.079
26825,519,0.101
26876,520,0.082
26931,521,0.079
26982,522,0.247
27035,523,0.140
27086,524,0.117
27138,525,0.066
27190,526,0.081
27241,527,0.081
27293,528,0.077
27348,529,0.116
27399,530,0.097
27452,531,0.079
27503,532,0.109
27556,533,0.127
27608,534,0.099
27659,535,0.109
27712,536,0.111
27765,537,0.083
27816,538,0.083
27868,539,0.081
27919,540,0.078
27971,541,0.080
28022,542,0.078
28073,543,0.078
28124,544,0.080
28179,545,0.082
28229,546,0.077
28281,547,0.080
28332,548,0.077
28388,549,0.076
28440,550,0.078
28493,551,0.079
28545,552,0.114
28598,553,0.091
28650,554,0.112
28700,555,0.077
28753,556,0.090
28803,557,0.077
28854,558,0.071
28906,559,0.080
28958,560,0.076
29010,561,0.102
29062,562,0.081
29114,563,0.389
29165,564,0.080
29220,565,0.079
29271,566,0.082
29324,567,0.116
29375,568,0.081
29428,569,0.114
29478,570,0.080
29530,571,0.070
29582,572,0.116
29635,573,0.084
29685,574,0.079
29736,575,0.073
29787,576,0.072
29843,577,0.152
29893,578,0.079
29944,579,0.080
29996,580,0.083
