t_ms,seq,rtt_ms
13144,254,0.076
13195,255,0.080
13247,256,0.082
13302,257,0.084
13354,258,0.092
13405,259,0.082
13456,260,0.087
13509,261,0.084
13561,262,0.127
13612,263,0.079
13663,264,0.077
13719,265,0.071
13768,266,0.176
13819,267,0.072
13872,268,0.106
13926,269,0.099
13974,270,0.164
14025,271,0.075
14076,272,0.097
14128,273,0.136
14179,274,0.095
14231,275,0.136
14282,276,0.083
14334,277,0.105
14386,278,0.073
14437,279,0.115
14487,280,0.126
14539,281,0.108
14591,282,0.089
14644,283,0.080
14696,284,0.136
14750,285,0.080
14799,286,0.082
14852,287,0.079
14906,288,0.100
14957,289,0.185
15009,290,0.085
15061,291,0.075
15111,292,0.054
15163,293,0.054
15216,294,0.073
15265,295,0.082
15316,296,0.081
15368,297,0.072
15418,298,0.080
15470,299,0.081
15521,300,0.078
15573,301,0.078
15626,302,0.085
15678,303,0.078
15730,304,0.121
15781,305,0.083
15832,306,0.110
15882,307,0.134
15933,308,0.109
15985,309,0.094
16038,310,0.129
16089,311,0.078
16140,312,0.078
16192,313,0.080
16244,314,0.117
16295,315,0.080
16347,316,0.083
16398,317,0.078
16450,318,0.077
16501,319,0.112
16552,320,0.076
16604,321,0.078
16655,322,0.116
16707,323,0.148
16759,324,0.081
16810,325,0.083
16862,326,0.086
16917,327,0.177
16967,328,0.106
17017,329,0.082
17070,330,0.084
17121,331,0.082
17173,332,0.073
17225,333,0.082
17276,334,0.087
17328,335,0.073
17380,336,0.075
17431,337,0.072
17484,338,0.077
17535,339,0.107
17586,340,0.132
17637,341,0.099
17689,342,0.107
17740,343,0.073
17793,344,0.086
17843,345,0.074
17896,346,0.080
17949,347,0.145
17999,348,0.096
18052,349,0.632
18104,350,0.074
18156,351,0.071
18207,352,0.071
18258,353,0.083
18310,354,0.083
18362,355,0.074
18414,356,0.072
18465,357,0.079
18515,358,0.086
18568,359,0.078
18619,360,0.080
18670,361,0.099
18721,362,0.073
18772,363,0.103
18824,364,0.070
18874,365,0.073
18928,366,0.199
18979,367,0.106
19031,368,0.078
19082,369,0.071
19133,370,0.078
19186,371,0.080
19237,372,0.075
19288,373,0.079
19339,374,0.079
19391,375,0.081
19442,376,0.081
19494,377,0.079
19546,378,0.078
19596,379,0.070
19648,380,0.071
19703,381,0.069
19754,382,0.077
19806,383,0.107
19857,384,0.072
19912,385,0.142
19963,386,0.130
20014,387,0.085
20067,388,0.072
20119,389,0.081
20170,390,0.077
20221,391,0.113
20272,392,0.073
20324,393,0.081
20376,394,0.117
20427,395,0.116
20479,396,0.078
20530,397,0.078
20581,398,0.083
20634,399,0.116
20684,400,0.077
20736,401,0.076
20789,402,0.095
20840,403,0.082
20893,404,0.114
20946,405,0.119
20998,406,0.096
21050,407,0.126
21102,408,0.087
21152,409,0.103
21207,410,0.084
21257,411,0.077
21308,412,0.108
21360,413,0.079
21414,414,0.086
21464,415,0.077
21515,416,0.115
21566,417,0.109
21621,418,0.077
21670,419,0.079
21722,420,0.081
21773,421,0.111
21824,422,0.113
21876,423,0.079
21927,424,0.110
21979,425,0.106
22030,426,0.085
22082,427,0.131
22133,428,0.078
22183,429,0.078
22235,430,0.085
22287,431,0.094
22339,432,0.124
22390,433,0.108
22442,434,0.129
22494,435,0.081
22546,436,0.117
22598,437,0.111
22650,438,0.099
22702,439,0.145
22753,440,0.109
22804,441,0.079
22857,442,0.138
22909,443,0.196
22961,444,0.176
23013,445,0.086
23064,446,0.083
23116,447,0.074
23167,448,0.120
23218,449,0.077
23270,450,0.080
23322,451,0.092
23375,452,0.078
23426,453,0.126
23476,454,0.078
23527,455,0.077
23580,456,0.112
23631,457,0.109
23683,458,0.119
23735,459,0.079
23787,460,0.107
23838,461,0.117
23890,462,0.078
23942,463,0.126
23992,464,0.102
24043,465,0.090
24095,466,0.100
24146,467,0.109
24197,468,0.082
24247,469,0.080
24299,470,0.115
24350,471,0.089
24402,472,0.107
24453,473,0.109
24504,474,0.078
24556,475,0.083
24607,476,0.080
24659,477,0.076
24711,478,0.078
24762,479,0.081
24814,480,0.119
24865,481,0.117
24917,482,0.200
24967,483,0.148
25018,484,0.131
25069,485,0.136
25121,486,0.137
25172,487,0.122
25224,488,0.079
25274,489,0.094
25327,490,0.152
25378,491,0.085
25431,492,0.264
25482,493,0.087
25534,494,0.087
25587,495,0.153
25639,496,0.079
25690,497,0.110
25741,498,0.109
25794,499,0.131
25845,500,0.078
25895,501,0.075
25949,502,0.189
26000,503,0.104
26050,504,0.076
26102,505,0.081
26153,506,0.081
26206,507,0.081
26256,508,0.078
26309,509,0.079
26360,510,0.079
26411,511,0.084
26461,512,0.078
26514,513,0.079
26565,514,0.077
26617,515,0.082
26668,516,0.080
26719,517,0.079
26769,518,0.077
26822,519,0.080
26872,520,0.079
26924,521,0.138
26977,522,0.172
27030,523,0.080
27081,524,0.082
27132,525,0.077
27183,526,0.077
27238,527,0.082
27289,528,0.079
27341,529,0.076
27392,530,0.079
27445,531,0.072
27495,532,0.076
27546,533,0.078
27596,534,0.077
27647,535,0.123
27698,536,0.088
27750,537,0.078
27801,538,0.104
27852,539,0.097
27905,540,0.115
27957,541,0.230
28007,542,0.074
28060,543,0.153
28110,544,0.123
28163,545,0.117
28214,546,0.077
28264,547,0.079
28317,548,0.131
28369,549,0.109
28420,550,0.077
28470,551,0.077
28522,552,0.078
28573,553,0.081
28624,554,0.075
28675,555,0.076
28726,556,0.107
28778,557,0.089
28829,558,0.076
28881,559,0.077
28936,560,0.144
28988,561,0.172
29038,562,0.078
29091,563,0.080
29142,564,0.121
29194,565,0.112
29246,566,0.123
29298,567,0.107
29349,568,0.083
29401,569,0.077
29453,570,0.061
29505,571,0.078
29556,572,0.064
29607,573,0.064
29659,574,0.111
29711,575,0.158
29763,576,0.106
29816,577,0.126
29872,578,0.192
29924,579,0.123
29976,580,0.126
