t_ms,seq,rtt_ms
9490,183,0.065
9542,184,0.104
9593,185,0.063
9645,186,0.063
9698,187,0.069
9750,188,0.075
9802,189,0.073
9854,190,0.071
9905,191,0.074
9957,192,0.074
10009,193,0.071
10060,194,0.073
10112,195,0.072
10164,196,0.068
10216,197,0.071
10269,198,0.074
10321,199,0.076
10373,200,0.077
10423,201,0.075
10475,202,0.106
10527,203,0.099
10579,204,0.064
10631,205,0.072
10684,206,0.075
10735,207,0.072
10787,208,0.068
10839,209,0.108
10891,210,0.072
10942,211,0.075
10993,212,0.071
11045,213,0.114
11097,214,0.070
11148,215,0.068
11201,216,0.110
11252,217,0.073
11303,218,0.106
11355,219,0.079
11407,220,0.100
11458,221,0.118
11511,222,0.097
11561,223,0.076
11613,224,0.078
11666,225,0.882
11718,226,0.069
11770,227,0.849
11823,228,0.119
11873,229,0.081
11924,230,0.127
11977,231,0.083
12029,232,0.076
12081,233,0.075
12133,234,0.079
12184,235,0.077
12235,236,0.080
12287,237,0.105
12339,238,0.117
12389,239,0.077
12440,240,0.075
12492,241,0.149
12543,242,0.079
12595,243,0.083
12646,244,0.112
12697,245,0.074
12749,246,0.071
12800,247,0.105
12853,248,0.079
12906,249,0.076
12957,250,0.088
13009,251,0.109
13060,252,0.093
13111,253,0.090
13163,254,0.115
13215,255,0.076
13266,256,0.075
13318,257,0.068
13370,258,0.073
13422,259,0.069
13474,260,0.109
13526,261,0.664
13577,262,0.072
13629,263,0.068
13681,264,0.152
13732,265,0.064
13784,266,0.080
13836,267,0.077
13889,268,0.109
13941,269,0.100
13991,270,0.075
14042,271,0.076
14093,272,0.103
14145,273,0.075
14196,274,0.112
14247,275,0.075
14298,276,0.075
14351,277,0.106
14402,278,0.078
14455,279,0.112
14507,280,0.085
14557,281,0.067
14609,282,0.069
14661,283,0.076
14712,284,0.076
14764,285,0.078
14817,286,0.080
14868,287,0.819
14919,288,0.075
14970,289,0.076
15027,290,0.078
15075,291,0.076
15126,292,0.067
15178,293,0.075
15236,294,0.079
15286,295,0.078
15338,296,0.111
15390,297,0.076
15442,298,0.078
15495,299,0.099
15547,300,0.080
15598,301,0.079
15649,302,0.077
15700,303,0.079
15751,304,0.068
15802,305,0.067
15858,306,0.063
15907,307,0.077
15959,308,0.075
16011,309,0.078
16065,310,0.079
16115,311,0.077
16167,312,0.075
16222,313,0.093
16273,314,0.083
16325,315,0.077
16376,316,0.081
16428,317,0.073
16482,318,0.118
16532,319,0.100
16584,320,0.079
16637,321,0.076
16688,322,0.082
16740,323,0.105
16792,324,0.110
16843,325,0.078
16893,326,0.075
16945,327,0.077
16995,328,0.079
17048,329,0.110
17098,330,0.082
17150,331,0.096
17201,332,0.077
17252,333,0.075
17304,334,0.074
17354,335,0.075
17405,336,0.077
17457,337,0.123
17508,338,0.091
17558,339,0.092
17609,340,0.075
17661,341,0.075
17711,342,0.080
17762,343,0.084
17813,344,0.073
17865,345,0.078
17915,346,0.073
17966,347,0.074
18017,348,0.075
18068,349,0.106
18119,350,0.076
18170,351,0.075
18221,352,0.071
18272,353,0.072
18324,354,0.088
18374,355,0.068
18426,356,0.073
18477,357,0.110
18528,358,0.093
18578,359,0.071
18629,360,0.075
18680,361,0.069
18731,362,0.071
18782,363,0.069
18834,364,0.090
18884,365,0.071
18935,366,0.074
18986,367,0.069
19037,368,0.070
19088,369,0.075
19140,370,0.071
19191,371,0.071
19242,372,0.067
19293,373,0.192
19343,374,0.072
19396,375,0.073
19445,376,0.072
19497,377,0.103
19547,378,0.081
19602,379,0.069
19652,380,0.075
19705,381,0.122
19756,382,0.070
19812,383,0.081
19863,384,0.077
19913,385,0.072
19965,386,0.075
20018,387,0.058
20069,388,0.066
20119,389,0.072
20170,390,0.069
20221,391,0.072
20272,392,0.073
20324,393,0.073
20374,394,0.068
20425,395,0.077
20477,396,0.084
20528,397,0.095
20578,398,0.075
20629,399,0.071
20680,400,0.073
20732,401,0.074
20782,402,0.072
20833,403,0.072
20885,404,0.074
20936,405,0.072
20987,406,0.073
21037,407,0.072
21089,408,0.076
21140,409,0.074
21190,410,0.061
21242,411,0.072
21292,412,0.074
21343,413,0.094
21395,414,0.066
21445,415,0.072
21497,416,0.180
21548,417,0.079
21598,418,0.073
21649,419,0.073
21700,420,0.073
21752,421,0.073
21803,422,0.073
21853,423,0.130
21905,424,0.083
21956,425,0.105
22007,426,0.092
22058,427,0.081
22109,428,0.080
22159,429,0.075
22211,430,0.076
22262,431,0.070
22312,432,0.077
22364,433,0.106
22414,434,0.072
22466,435,0.129
22516,436,0.096
22569,437,0.084
22619,438,0.062
22670,439,0.163
22720,440,0.078
22772,441,0.073
22822,442,0.077
22873,443,0.075
22925,444,0.064
22978,445,0.123
23029,446,0.074
23080,447,0.095
23133,448,0.111
23184,449,0.080
23236,450,0.076
23288,451,0.075
23339,452,0.075
23392,453,0.128
23445,454,0.077
23495,455,0.118
23548,456,0.087
23599,457,0.081
23651,458,1.040
23701,459,0.076
23752,460,0.743
23804,461,0.109
23856,462,0.080
23909,463,0.075
23959,464,0.076
24011,465,0.069
24063,466,0.068
24114,467,0.066
24166,468,0.067
24218,469,0.067
24269,470,0.066
24321,471,0.066
24372,472,0.075
24423,473,0.244
24475,474,0.117
24527,475,0.090
24578,476,0.104
24629,477,0.095
24680,478,0.072
24732,479,0.106
24783,480,0.072
24833,481,0.068
24884,482,0.106
24935,483,0.071
24986,484,0.071
25037,485,0.074
25088,486,0.063
25140,487,0.073
25190,488,0.069
25241,489,0.079
25292,490,0.074
25345,491,0.072
25396,492,0.072
25446,493,0.075
25498,494,0.120
25549,495,0.094
25600,496,0.072
25650,497,0.105
25701,498,0.067
25752,499,0.071
25803,500,0.074
25854,501,0.075
25905,502,0.073
25957,503,0.080
26007,504,0.075
26058,505,0.083
26110,506,0.071
26160,507,0.066
26211,508,0.072
26262,509,0.075
26314,510,0.071
26364,511,0.065
26415,512,0.071
26466,513,0.120
26518,514,0.126
26569,515,0.073
26619,516,0.074
26670,517,0.074
26722,518,0.071
26772,519,0.074
26824,520,0.074
26874,521,0.086
26925,522,0.073
26976,523,0.073
27027,524,0.077
27079,525,0.074
27130,526,0.078
27180,527,0.075
27232,528,0.076
27283,529,0.106
27333,530,0.076
27384,531,0.093
27435,532,0.073
27490,533,0.156
27540,534,0.086
27592,535,0.071
27642,536,0.065
27694,537,0.073
27744,538,0.071
27795,539,0.073
27846,540,0.071
27898,541,0.075
27949,542,0.076
27999,543,0.072
28051,544,0.114
28101,545,0.075
28153,546,0.075
28203,547,0.070
28254,548,0.074
28305,549,0.071
28357,550,0.076
28408,551,0.121
28461,552,0.113
28513,553,0.157
28562,554,0.088
28613,555,0.074
28664,556,0.074
28715,557,0.073
28766,558,0.079
28818,559,0.075
28869,560,0.142
28920,561,0.073
28970,562,0.074
29022,563,0.085
29072,564,0.069
29123,565,0.068
29175,566,0.082
29225,567,0.108
29276,568,0.075
29328,569,0.076
29378,570,0.077
29430,571,0.075
29481,572,0.114
29533,573,0.087
29586,574,0.073
29635,575,0.073
29685,576,0.072
29736,577,0.075
29787,578,0.066
29839,579,0.078
29890,580,0.078
29941,581,0.072
29992,582,0.101
