t_ms,seq,rtt_ms
7633,148,0.073
7684,149,0.072
7735,150,0.073
7787,151,0.071
7839,152,0.074
7890,153,0.102
7942,154,0.082
7994,155,0.068
8046,156,0.106
8098,157,0.070
8150,158,0.071
8201,159,0.071
8252,160,0.074
8304,161,0.076
8355,162,0.074
8406,163,0.074
8458,164,0.077
8510,165,0.074
8562,166,0.075
8613,167,0.070
8665,168,0.075
8716,169,0.082
8767,170,0.076
8818,171,0.073
8870,172,0.075
8921,173,0.149
8972,174,0.080
9024,175,0.073
9075,176,0.089
9127,177,0.072
9179,178,0.127
9228,179,0.065
9280,180,0.078
9332,181,0.123
9385,182,0.080
9436,183,0.123
9489,184,0.075
9540,185,0.072
9592,186,0.071
9644,187,0.072
9697,188,0.133
9747,189,0.071
9799,190,0.072
9851,191,0.073
9903,192,0.092
9954,193,0.170
10006,194,0.189
10058,195,0.072
10109,196,0.073
10163,197,0.107
10214,198,0.078
10265,199,0.079
10316,200,0.077
10368,201,0.074
10423,202,0.071
10475,203,0.106
10526,204,0.075
10578,205,0.075
10632,206,0.106
10684,207,0.076
10736,208,0.075
10788,209,0.063
10840,210,0.206
10891,211,0.211
10943,212,0.158
10994,213,0.075
11046,214,0.070
11098,215,0.075
11150,216,0.127
11202,217,0.075
11253,218,0.067
11304,219,0.072
11356,220,0.071
11407,221,0.070
11458,222,0.070
11510,223,0.072
11562,224,0.069
11614,225,0.071
11666,226,0.070
11719,227,0.075
11772,228,0.131
11823,229,0.152
11874,230,0.091
11926,231,0.099
11978,232,0.110
12030,233,0.071
12081,234,0.104
12132,235,0.069
12183,236,0.073
12235,237,0.089
12287,238,0.106
12338,239,0.068
12390,240,0.075
12441,241,0.314
12492,242,0.143
12543,243,0.114
12595,244,0.074
12647,245,0.071
12699,246,0.192
12750,247,0.064
12801,248,0.075
12853,249,0.208
12904,250,0.116
12956,251,0.082
13007,252,0.124
13059,253,0.071
13111,254,0.072
13163,255,0.082
13216,256,0.138
13267,257,0.072
13319,258,0.071
13371,259,0.142
13423,260,0.076
13475,261,0.107
13526,262,0.070
13577,263,0.115
13630,264,0.145
13681,265,0.072
13732,266,0.101
13783,267,0.079
13835,268,0.076
13888,269,0.104
13939,270,0.140
13991,271,0.138
14043,272,0.187
14092,273,0.069
14144,274,0.071
14196,275,0.073
14252,276,0.393
14301,277,0.087
14353,278,0.077
14404,279,0.073
14458,280,0.139
14509,281,0.071
14560,282,0.071
14611,283,0.073
14667,284,0.079
14717,285,0.070
14769,286,0.092
14821,287,0.062
14876,288,0.179
14928,289,0.118
14979,290,0.076
15030,291,0.071
15081,292,0.073
15132,293,0.076
15184,294,0.075
15236,295,0.072
15293,296,0.136
15339,297,0.101
15391,298,0.071
15442,299,0.070
15494,300,0.070
15544,301,0.072
15595,302,0.072
15647,303,0.069
15698,304,0.069
15750,305,0.070
15802,306,0.075
15854,307,0.072
15906,308,0.106
15957,309,0.082
16009,310,0.086
16060,311,0.092
16112,312,0.066
16163,313,0.136
16215,314,0.112
16267,315,0.133
16318,316,0.070
16370,317,0.073
16421,318,0.122
16473,319,0.069
16525,320,0.071
16576,321,0.071
16628,322,0.071
16680,323,0.073
16732,324,0.070
16784,325,0.071
16835,326,0.073
16886,327,0.359
16937,328,0.090
16989,329,0.096
17040,330,0.071
17092,331,0.101
17143,332,0.071
17195,333,0.108
17247,334,0.075
17299,335,0.071
17351,336,0.067
17403,337,0.071
17455,338,0.071
17507,339,0.116
17559,340,0.097
17611,341,0.081
17663,342,0.138
17716,343,0.111
17768,344,0.072
17820,345,0.150
17873,346,0.090
17924,347,0.100
17976,348,0.076
18029,349,0.080
18080,350,0.082
18132,351,0.102
18184,352,0.077
18236,353,0.075
18287,354,0.071
18339,355,0.070
18391,356,0.074
18443,357,0.075
18494,358,0.074
18545,359,0.073
18597,360,0.076
18649,361,0.108
18701,362,0.075
18753,363,0.073
18804,364,0.073
18855,365,0.141
18907,366,0.105
18959,367,0.138
19011,368,0.067
19062,369,0.073
19114,370,0.067
19166,371,0.121
19217,372,0.087
19269,373,0.072
19321,374,0.071
19373,375,0.071
19425,376,0.070
19477,377,0.094
19528,378,0.066
19580,379,0.102
19631,380,0.067
19683,381,0.077
19735,382,0.073
19786,383,0.071
19838,384,0.106
19889,385,0.098
19941,386,0.083
19993,387,0.066
20045,388,0.072
20097,389,0.076
20149,390,0.070
20201,391,0.072
20254,392,0.122
20304,393,0.074
20355,394,0.069
20406,395,0.075
20457,396,0.113
20510,397,0.164
20561,398,0.119
20614,399,0.140
20665,400,0.073
20717,401,0.073
20769,402,0.086
20821,403,0.071
20874,404,0.088
20925,405,0.106
20977,406,0.072
21029,407,0.069
21080,408,0.068
21132,409,0.071
21184,410,0.111
21234,411,0.071
21286,412,0.118
21338,413,0.072
21390,414,0.106
21442,415,0.071
21494,416,0.066
21545,417,0.068
21597,418,0.061
21649,419,0.187
21700,420,0.104
21752,421,0.075
21804,422,0.079
21856,423,0.123
21909,424,0.086
21959,425,0.115
22010,426,0.074
22061,427,0.108
22112,428,0.104
22164,429,0.079
22216,430,0.056
22268,431,0.067
22319,432,0.074
22371,433,0.121
22422,434,0.072
22473,435,0.074
22525,436,0.072
22577,437,0.067
22629,438,0.067
22682,439,0.095
22731,440,0.070
22783,441,0.074
22836,442,0.186
22888,443,0.125
22939,444,0.128
22991,445,0.070
23043,446,0.072
23094,447,0.072
23146,448,0.073
23198,449,0.064
23250,450,0.073
23302,451,0.075
23353,452,0.072
23405,453,0.076
23457,454,0.075
23508,455,0.073
23560,456,0.064
23612,457,0.078
23665,458,0.079
23716,459,0.122
23768,460,0.071
23820,461,0.067
23873,462,0.091
23923,463,0.158
23975,464,0.117
24027,465,0.087
24079,466,0.071
24131,467,0.102
24182,468,0.129
24234,469,0.067
24286,470,0.069
24338,471,0.065
24390,472,0.119
24442,473,0.066
24493,474,0.073
24544,475,0.072
24595,476,0.071
24649,477,0.066
24701,478,0.079
24753,479,0.064
24805,480,0.064
24857,481,0.067
24909,482,0.147
24961,483,0.068
25013,484,0.135
25065,485,0.069
25117,486,0.072
25169,487,0.083
25220,488,0.071
25274,489,0.080
25325,490,0.076
25377,491,0.080
25428,492,0.113
25481,493,0.067
25531,494,0.077
25583,495,0.100
25635,496,0.072
25690,497,0.081
25742,498,0.121
25794,499,0.094
25846,500,0.080
25902,501,0.096
25953,502,0.097
26005,503,0.100
26056,504,0.101
26108,505,0.073
26159,506,0.072
26210,507,0.071
26262,508,0.074
26314,509,0.089
26365,510,0.074
26417,511,0.103
26469,512,0.122
26523,513,0.076
26574,514,0.075
26625,515,0.073
26677,516,0.102
26729,517,0.070
26781,518,0.072
26832,519,0.073
26885,520,0.109
26938,521,0.080
26989,522,0.076
27041,523,0.073
27093,524,0.076
27146,525,0.067
27197,526,0.108
27249,527,0.073
27301,528,0.073
27353,529,0.076
27404,530,0.072
27455,531,0.071
27507,532,0.125
27562,533,0.082
27614,534,0.075
27666,535,0.154
27717,536,0.061
27771,537,0.067
27823,538,0.074
27875,539,0.185
27925,540,0.096
27978,541,0.126
28030,542,0.073
28082,543,0.073
28134,544,0.074
28186,545,0.076
28238,546,0.074
28290,547,0.157
28341,548,0.072
28394,549,0.076
28444,550,0.076
28496,551,0.087
28547,552,0.077
28602,553,0.111
28653,554,0.068
28704,555,0.102
28756,556,0.066
28809,557,0.081
28861,558,0.072
28913,559,0.101
28965,560,0.083
29017,561,0.069
29069,562,0.073
29121,563,0.072
29173,564,0.069
29225,565,0.075
29277,566,0.067
29328,567,0.070
29380,568,0.074
29432,569,0.126
29484,570,0.070
29536,571,0.073
29587,572,0.071
29642,573,0.073
29692,574,0.073
29743,575,0.078
29796,576,0.073
29849,577,0.076
29901,578,0.117
29952,579,0.172
