t_ms,seq,rtt_ms
6925,134,0.074
6976,135,0.073
7028,136,0.144
7078,137,0.078
7130,138,0.079
7180,139,0.060
7232,140,0.071
7284,141,0.071
7335,142,0.072
7388,143,0.070
7440,144,0.075
7491,145,0.070
7541,146,0.100
7592,147,0.072
7643,148,0.074
7694,149,0.063
7746,150,0.115
7796,151,0.145
7847,152,0.074
7899,153,0.073
7950,154,0.067
8002,155,0.079
8053,156,0.104
8104,157,0.106
8155,158,0.067
8207,159,0.255
8259,160,0.139
8310,161,0.076
8362,162,0.061
8413,163,0.068
8466,164,0.072
8517,165,0.111
8570,166,0.078
8621,167,0.068
8672,168,0.068
8724,169,0.069
8776,170,0.102
8827,171,0.088
8879,172,0.096
8931,173,0.072
8983,174,0.193
9033,175,0.071
9084,176,0.067
9136,177,0.121
9188,178,0.096
9240,179,0.073
9291,180,0.150
9342,181,0.074
9394,182,0.071
9445,183,0.070
9498,184,0.072
9549,185,0.071
9601,186,0.070
9652,187,0.071
9703,188,0.071
9755,189,0.065
9807,190,0.108
9859,191,0.071
9910,192,0.071
9961,193,0.086
10013,194,0.086
10065,195,0.075
10117,196,0.066
10172,197,0.072
10222,198,0.082
10274,199,0.070
10324,200,0.080
10376,201,0.082
10427,202,0.073
10484,203,0.077
10531,204,0.080
10591,205,0.074
10638,206,0.074
10686,207,0.077
10738,208,0.074
10792,209,0.073
10841,210,0.070
11049,211,0.069
11051,212,0.071
11051,213,0.103
11051,214,0.089
11147,215,0.080
11157,216,0.083
11203,217,0.080
11416,218,0.191
11417,219,0.126
11418,220,0.066
11418,221,0.068
11460,222,0.068
11510,223,0.088
11562,224,0.129
11612,225,0.083
11664,226,0.105
11723,227,0.391
11775,228,0.181
11825,229,0.139
11876,230,0.113
11929,231,0.115
11980,232,0.100
12030,233,0.106
12081,234,0.086
12134,235,0.111
12184,236,0.092
12235,237,0.081
12287,238,0.135
12338,239,0.109
12388,240,0.088
12443,241,0.104
12493,242,0.078
12545,243,0.093
12596,244,0.078
12654,245,0.082
12700,246,0.091
12752,247,0.112
12802,248,0.079
12854,249,0.090
12904,250,0.113
12960,251,0.085
13008,252,0.108
13058,253,0.112
13110,254,0.082
13164,255,0.079
13215,256,0.137
13265,257,0.074
13318,258,0.088
13370,259,0.082
13421,260,0.084
13472,261,0.075
13523,262,0.110
13575,263,0.077
13625,264,0.079
13683,265,0.081
13728,266,0.130
13785,267,0.127
13831,268,0.084
13881,269,0.096
13933,270,0.077
13984,271,0.183
14038,272,0.158
14088,273,0.103
14139,274,0.077
14191,275,0.077
14244,276,0.077
14295,277,0.125
14653,278,0.082
14653,279,0.076
14653,280,0.106
14653,281,0.077
14654,282,0.077
14654,283,0.077
14657,284,1.380
14706,285,0.082
14767,286,0.144
14808,287,0.087
14863,288,0.312
14910,289,0.114
14963,290,0.081
15014,291,0.151
15070,292,0.081
15183,293,0.089
15183,294,0.084
15222,295,0.082
15274,296,0.081
15325,297,0.078
15377,298,0.080
15430,299,0.081
15482,300,0.082
15657,301,0.082
15658,302,0.079
15658,303,0.092
15690,304,0.107
15747,305,0.099
15795,306,0.083
15849,307,0.095
15925,308,0.076
15949,309,0.083
15998,310,0.213
16049,311,0.097
16102,312,0.339
16152,313,0.075
16203,314,0.070
16254,315,0.073
16305,316,0.076
16356,317,0.075
16407,318,0.075
16459,319,0.077
16510,320,0.077
16561,321,0.104
16611,322,0.080
16665,323,0.086
16720,324,0.071
16766,325,0.078
16818,326,0.075
16869,327,0.084
16920,328,0.077
16972,329,0.076
17025,330,0.217
17076,331,0.125
17129,332,0.076
17180,333,0.077
17231,334,0.101
17283,335,0.075
17335,336,0.124
17386,337,0.077
17438,338,0.076
17488,339,0.145
17540,340,0.127
17590,341,0.079
17642,342,0.110
17694,343,0.076
17744,344,0.117
17796,345,0.109
17847,346,0.069
17897,347,0.064
17948,348,0.068
18001,349,0.098
18052,350,0.082
18104,351,0.077
18156,352,0.145
18206,353,0.102
18257,354,0.076
18308,355,0.075
18360,356,0.080
18412,357,0.067
18463,358,0.065
18515,359,0.076
18566,360,0.064
18619,361,0.063
18671,362,0.075
18722,363,0.077
18774,364,0.077
18826,365,0.083
18878,366,0.077
18929,367,0.076
18981,368,0.104
19035,369,0.108
19086,370,0.079
19137,371,0.075
19189,372,0.067
19242,373,0.076
19292,374,0.099
19344,375,0.076
19395,376,0.106
19450,377,0.079
19500,378,0.109
19552,379,0.078
19603,380,0.076
19655,381,0.116
19706,382,0.128
19757,383,0.126
19809,384,0.067
19861,385,0.101
19912,386,0.065
19964,387,0.064
20015,388,0.073
20067,389,0.079
20118,390,0.076
20169,391,0.068
20220,392,0.075
20272,393,0.075
20323,394,0.066
20374,395,0.067
20426,396,0.078
20477,397,0.075
20529,398,0.078
20580,399,0.073
20632,400,0.076
20682,401,0.073
20734,402,0.099
20784,403,0.078
20835,404,0.122
20886,405,0.065
20937,406,0.057
20990,407,0.136
21041,408,0.081
21091,409,0.076
21143,410,0.113
21195,411,0.093
21245,412,0.077
21298,413,0.056
21349,414,0.081
21401,415,0.090
21452,416,0.109
21504,417,0.056
21554,418,0.081
21607,419,0.062
21657,420,0.079
21708,421,0.074
21760,422,0.076
21811,423,0.075
21861,424,0.118
21912,425,0.067
21964,426,0.071
22015,427,0.128
22067,428,0.161
22117,429,0.106
22169,430,0.080
22220,431,0.072
22272,432,0.074
22324,433,0.079
22375,434,0.096
22426,435,0.074
22477,436,0.076
22529,437,0.074
22579,438,0.081
22631,439,0.076
22682,440,0.073
22733,441,0.074
22784,442,0.131
22836,443,0.109
22887,444,0.070
22938,445,0.142
22991,446,0.101
23043,447,0.195
23094,448,0.060
23145,449,0.138
23197,450,0.152
23248,451,0.129
23300,452,0.075
23352,453,0.075
23404,454,0.077
23455,455,0.109
23506,456,0.077
23557,457,0.077
23610,458,0.066
23661,459,0.386
23713,460,0.075
23765,461,0.076
23819,462,0.080
23871,463,0.075
23922,464,0.061
23974,465,0.075
24028,466,0.136
24079,467,0.112
24130,468,0.076
24181,469,0.117
24236,470,0.062
24288,471,0.076
24338,472,0.067
24390,473,0.061
24444,474,0.081
24494,475,0.076
24545,476,0.075
24595,477,0.123
24650,478,0.072
24700,479,0.078
24753,480,0.148
24803,481,0.100
24858,482,0.072
24908,483,0.104
24961,484,0.076
25013,485,0.094
25067,486,0.091
25117,487,0.076
25170,488,0.058
25221,489,0.077
25275,490,0.084
25322,491,0.119
25375,492,0.122
25427,493,0.456
25477,494,0.113
25529,495,0.076
25580,496,0.078
25632,497,0.103
25683,498,0.074
25735,499,0.077
25787,500,0.091
25838,501,0.089
25888,502,0.069
25939,503,0.073
25992,504,0.178
26042,505,0.167
26092,506,0.112
26143,507,0.076
26195,508,0.076
26247,509,0.127
26299,510,0.076
26349,511,0.111
26401,512,0.076
26453,513,0.077
26504,514,0.142
26555,515,0.105
26607,516,0.075
26659,517,0.072
26711,518,0.074
26762,519,0.080
26813,520,0.076
26865,521,0.074
26917,522,0.075
26969,523,0.079
27020,524,0.118
27071,525,0.101
27123,526,0.208
27173,527,0.110
27224,528,0.073
27276,529,0.096
27327,530,0.075
27378,531,0.080
27429,532,0.075
27482,533,0.117
27532,534,0.128
27583,535,0.140
27635,536,0.073
27686,537,0.077
27738,538,0.073
27791,539,0.114
27842,540,0.074
27893,541,0.125
27944,542,0.077
27996,543,0.115
28047,544,0.138
28097,545,0.084
28148,546,0.075
28201,547,0.081
28253,548,0.078
28304,549,0.076
28355,550,0.076
28407,551,0.087
28458,552,0.140
28511,553,0.128
28562,554,0.075
28613,555,0.069
28664,556,0.074
28715,557,0.076
28768,558,0.105
28818,559,0.072
28870,560,0.077
28922,561,0.074
28973,562,0.076
29023,563,0.208
29076,564,0.082
29127,565,0.074
29177,566,0.076
29228,567,0.195
29279,568,0.090
29330,569,0.132
29382,570,0.075
29434,571,0.081
29485,572,0.113
29538,573,0.077
29588,574,0.076
29639,575,0.128
29692,576,0.141
29743,577,0.073
29794,578,0.122
29846,579,0.078
29899,580,0.098
29949,581,0.168
30001,582,0.119
