t_ms,seq,rtt_ms
19728,381,0.075
19779,382,0.104
19830,383,0.092
19881,384,0.107
19932,385,0.107
19983,386,0.114
20035,387,0.075
20087,388,0.110
20138,389,0.076
20190,390,0.105
20241,391,0.077
20292,392,0.079
20344,393,0.077
20396,394,0.107
20448,395,0.106
20499,396,0.074
20551,397,0.076
20603,398,0.076
20655,399,0.077
20706,400,0.076
20758,401,0.076
20809,402,0.106
20860,403,0.135
20911,404,0.142
20969,405,1.020
21014,406,0.096
21066,407,0.114
21117,408,0.083
21169,409,0.083
21220,410,0.078
21272,411,0.078
21324,412,0.079
21376,413,0.101
21427,414,0.106
21479,415,0.080
21531,416,0.078
21582,417,0.077
21634,418,0.078
21685,419,0.112
21738,420,0.093
21789,421,0.071
21841,422,0.075
21893,423,0.497
21945,424,0.068
21997,425,0.081
22049,426,0.080
22101,427,0.078
22152,428,0.111
22205,429,0.087
22257,430,0.081
22308,431,0.073
22359,432,0.079
22410,433,0.121
22461,434,0.148
22512,435,0.071
22563,436,0.075
22615,437,0.084
22666,438,0.093
22716,439,0.073
22768,440,0.073
22820,441,0.074
22872,442,0.091
22923,443,0.074
22974,444,0.069
23025,445,0.076
23076,446,0.086
23128,447,0.076
23180,448,0.078
23231,449,0.077
23282,450,0.076
23333,451,0.078
23384,452,0.117
23436,453,0.129
23488,454,0.078
23540,455,0.105
23592,456,0.076
23644,457,0.072
23695,458,0.071
23746,459,0.110
23798,460,0.077
23850,461,0.072
23901,462,0.078
23953,463,0.108
24004,464,0.078
24055,465,0.115
24107,466,0.079
24158,467,0.077
24212,468,0.077
24262,469,0.077
24314,470,0.077
24366,471,0.108
24417,472,0.189
24469,473,0.107
24521,474,0.111
24573,475,0.078
24624,476,0.075
24675,477,0.081
24726,478,0.077
24777,479,0.115
24829,480,0.079
24881,481,0.181
24932,482,0.107
24983,483,0.081
25034,484,0.079
25086,485,0.102
25137,486,0.080
25187,487,0.076
25239,488,0.079
25292,489,0.076
25343,490,0.078
25394,491,0.093
25445,492,0.105
25497,493,0.073
25548,494,0.069
25599,495,0.093
25650,496,0.069
25701,497,0.068
25753,498,0.091
25805,499,0.139
25856,500,0.078
25909,501,0.091
25958,502,0.070
26011,503,0.077
26062,504,0.068
26112,505,0.066
26165,506,0.116
26217,507,0.077
26269,508,0.132
26321,509,0.076
26372,510,0.124
26423,511,0.113
26475,512,0.077
26526,513,0.060
26577,514,0.060
26630,515,0.173
26682,516,0.076
26733,517,0.114
26784,518,0.076
26836,519,0.075
26888,520,0.113
26940,521,0.072
26991,522,0.080
27042,523,0.090
27093,524,0.075
27143,525,0.075
27196,526,0.077
27247,527,0.077
27298,528,0.111
27350,529,0.072
27402,530,0.134
27454,531,0.189
27506,532,0.085
27559,533,0.086
27611,534,0.077
27665,535,0.082
27717,536,0.102
27769,537,0.068
27820,538,0.066
27871,539,0.772
27924,540,0.074
27975,541,0.177
28028,542,0.108
28080,543,0.084
28133,544,0.090
28184,545,0.099
28237,546,0.115
28288,547,0.079
28340,548,0.080
28392,549,0.110
28444,550,0.090
28496,551,0.823
28547,552,0.081
28598,553,0.072
28649,554,0.071
28702,555,0.104
28754,556,0.080
28806,557,0.079
28858,558,0.114
28909,559,0.117
28959,560,0.070
29011,561,0.077
29062,562,0.070
29113,563,0.078
29164,564,0.070
29217,565,0.067
29268,566,0.074
29320,567,0.064
29371,568,0.108
29422,569,0.095
29474,570,0.090
29528,571,0.122
29579,572,0.105
29631,573,0.072
29683,574,0.079
29737,575,0.123
29787,576,0.076
29840,577,0.097
29892,578,0.077
29945,579,0.088
29997,580,0.065
