t_ms,seq,rtt_ms
11481,223,0.094
11531,224,0.064
11583,225,0.065
11634,226,0.095
11684,227,0.063
11737,228,0.198
11788,229,0.077
11839,230,0.065
11889,231,0.055
11941,232,0.135
11994,233,0.060
12045,234,0.063
12095,235,0.066
12146,236,0.063
12198,237,0.068
12248,238,0.066
12300,239,0.066
12352,240,0.094
12403,241,0.063
12453,242,0.067
12505,243,0.062
12556,244,0.066
12607,245,0.063
12659,246,0.069
12710,247,0.106
12761,248,0.067
12812,249,0.056
12863,250,0.063
12913,251,0.063
12965,252,0.092
13016,253,0.068
13067,254,0.063
13119,255,0.062
13169,256,0.066
13220,257,0.063
13272,258,0.064
13324,259,0.257
13376,260,0.321
13427,261,0.062
13478,262,0.097
13529,263,0.061
13580,264,0.061
13631,265,0.061
13683,266,0.281
13736,267,0.332
13788,268,0.128
13838,269,0.061
13889,270,0.061
13941,271,0.066
13992,272,0.061
14044,273,0.091
14095,274,0.060
14146,275,0.060
14197,276,0.072
14249,277,0.065
14299,278,0.066
14350,279,0.058
14402,280,0.115
14453,281,0.056
14503,282,0.084
14554,283,0.060
14606,284,0.061
14657,285,0.059
14713,286,0.134
14762,287,0.067
14813,288,0.093
14864,289,0.289
14914,290,0.065
14966,291,0.147
15018,292,0.068
15068,293,0.061
15119,294,0.062
15170,295,0.069
15221,296,0.062
15272,297,0.061
15324,298,0.095
15374,299,0.059
15426,300,0.063
15477,301,0.062
15530,302,0.057
15580,303,0.060
15632,304,0.059
15683,305,0.093
15739,306,0.090
15785,307,0.082
15837,308,0.066
15887,309,0.096
15938,310,0.060
15989,311,0.064
16040,312,0.115
16092,313,0.062
16142,314,0.061
16193,315,0.205
16245,316,0.061
16297,317,0.126
16347,318,0.061
16399,319,0.063
16449,320,0.062
16501,321,0.062
16553,322,0.066
16603,323,0.063
16655,324,0.063
16707,325,0.098
16759,326,0.090
16810,327,0.072
16861,328,0.068
16911,329,0.066
16962,330,0.063
17014,331,0.064
17065,332,0.090
17115,333,0.061
17167,334,0.808
17219,335,0.066
17268,336,0.063
17319,337,0.061
17370,338,0.065
17421,339,0.066
17473,340,0.060
17524,341,0.063
17575,342,0.061
17626,343,0.065
17676,344,0.100
17729,345,0.212
17778,346,0.120
17831,347,0.066
17880,348,0.089
17932,349,0.060
17984,350,0.149
18034,351,0.064
18085,352,0.093
18137,353,0.063
18188,354,0.068
18239,355,0.067
18290,356,0.061
18342,357,0.115
18393,358,0.093
18445,359,0.065
18494,360,0.062
18547,361,0.061
18597,362,0.116
18649,363,0.067
18701,364,0.178
18752,365,0.117
18804,366,0.099
18852,367,0.068
18905,368,1.310
18955,369,0.127
19007,370,0.072
19059,371,0.107
19111,372,0.070
19162,373,0.067
19214,374,0.072
19266,375,0.074
19317,376,0.105
19368,377,0.091
19420,378,0.118
19470,379,0.095
19522,380,0.064
19572,381,0.063
19623,382,0.062
19674,383,0.063
19727,384,0.145
19778,385,0.085
19829,386,0.069
19882,387,0.065
19933,388,0.104
19985,389,0.097
20034,390,0.063
20086,391,0.066
20139,392,0.066
20189,393,0.108
20241,394,0.148
20292,395,0.063
20344,396,0.079
20394,397,0.068
20445,398,0.061
20497,399,0.062
20548,400,0.068
20599,401,0.068
20650,402,0.061
20702,403,0.195
20753,404,0.092
20804,405,0.069
20856,406,0.066
20906,407,0.064
20958,408,0.065
21008,409,0.125
21059,410,0.062
21110,411,0.064
21161,412,0.094
21212,413,0.065
21262,414,0.063
21314,415,0.066
21366,416,0.104
21419,417,0.294
21469,418,0.575
21521,419,0.062
21572,420,1.080
21623,421,0.064
21673,422,0.087
21725,423,0.084
21777,424,0.306
21829,425,1.310
21879,426,0.062
21930,427,0.118
21980,428,0.097
22033,429,0.062
22083,430,0.061
22133,431,0.069
22187,432,0.082
22236,433,0.055
22287,434,0.138
22338,435,0.088
22389,436,0.088
22440,437,0.093
22490,438,0.058
22542,439,0.059
22593,440,0.097
22644,441,0.061
22694,442,0.063
22747,443,1.230
22798,444,0.186
22849,445,0.100
22899,446,0.063
22951,447,0.105
23003,448,0.062
23054,449,0.063
23106,450,0.063
23157,451,0.069
23208,452,0.101
23260,453,0.065
23310,454,0.065
23361,455,0.061
23413,456,0.066
23464,457,0.064
23517,458,0.255
23566,459,0.065
23618,460,0.095
23669,461,0.067
23722,462,0.102
23773,463,0.080
23823,464,0.067
23874,465,0.063
23925,466,0.061
23978,467,0.096
24028,468,0.060
24079,469,0.063
24131,470,0.061
24182,471,0.062
24233,472,0.063
24284,473,0.064
24335,474,0.062
24386,475,0.062
24437,476,0.094
24488,477,0.142
24539,478,0.062
24590,479,0.238
24641,480,0.060
24693,481,0.109
24746,482,0.171
24797,483,0.065
24848,484,0.158
24899,485,0.064
24952,486,0.064
25002,487,0.063
25053,488,0.060
25105,489,0.065
25157,490,0.061
25208,491,0.086
25259,492,0.076
25312,493,0.149
25363,494,0.074
25415,495,0.264
25465,496,0.063
25517,497,0.275
25569,498,0.093
25620,499,0.060
25671,500,0.060
25722,501,0.156
25774,502,0.099
25825,503,0.071
25876,504,0.061
25929,505,0.075
25981,506,0.071
26034,507,0.092
26085,508,0.071
26135,509,0.078
26187,510,0.073
26238,511,0.071
26290,512,0.074
26342,513,0.067
26393,514,0.071
26444,515,0.102
26496,516,0.072
26549,517,0.076
26600,518,0.074
26652,519,0.073
26704,520,0.159
26756,521,0.108
26806,522,0.125
26857,523,0.087
26907,524,0.094
26959,525,0.116
27010,526,0.098
27061,527,0.064
27112,528,0.097
27163,529,0.061
27215,530,0.126
27266,531,0.098
27317,532,0.167
27370,533,0.074
27420,534,0.066
27472,535,0.061
27523,536,0.065
27576,537,0.153
27627,538,0.066
27677,539,0.062
27729,540,0.092
27780,541,0.085
27830,542,0.068
27882,543,0.091
27933,544,0.242
27985,545,0.062
28036,546,0.065
28087,547,0.128
28138,548,0.088
28189,549,0.090
28241,550,0.097
28290,551,0.063
28342,552,0.156
28392,553,0.067
28443,554,0.065
28494,555,0.063
28545,556,0.061
28596,557,0.063
28647,558,0.065
28701,559,0.093
28752,560,0.093
28804,561,0.099
28854,562,0.067
28904,563,0.063
28956,564,0.076
29006,565,0.066
29058,566,0.371
29110,567,0.067
29160,568,0.064
29213,569,0.090
29264,570,0.084
29315,571,0.079
29366,572,0.068
29417,573,0.070
29467,574,0.069
29519,575,0.066
29570,576,0.062
29621,577,0.063
29673,578,0.164
29725,579,0.129
29775,580,0.075
29826,581,0.068
29877,582,0.065
29928,583,0.073
29979,584,0.234
