t_ms,seq,rtt_ms
11005,214,0.068
11057,215,0.076
11108,216,0.066
11162,217,0.074
11210,218,0.070
11260,219,0.066
11313,220,0.134
11363,221,0.063
11414,222,0.064
11466,223,0.211
11518,224,0.062
11570,225,0.189
11621,226,0.064
11672,227,0.067
11724,228,0.132
11775,229,0.095
11825,230,0.070
11877,231,0.058
11928,232,0.284
11978,233,0.066
12031,234,0.065
12081,235,0.064
12131,236,0.065
12182,237,0.070
12234,238,0.067
12285,239,0.066
12336,240,0.065
12386,241,0.064
12438,242,0.066
12490,243,0.065
12540,244,0.065
12592,245,0.062
12643,246,0.065
12699,247,0.111
12750,248,0.092
12800,249,0.072
12853,250,0.070
12903,251,0.065
12953,252,0.067
13005,253,0.066
13056,254,0.065
13107,255,0.062
13158,256,0.128
13209,257,0.065
13260,258,0.065
13310,259,0.066
13362,260,0.762
13413,261,0.063
13464,262,0.065
13516,263,0.066
13566,264,0.065
13618,265,0.062
13668,266,0.069
13721,267,0.108
13772,268,0.181
13822,269,0.072
13873,270,0.067
13925,271,0.067
13975,272,0.063
14026,273,0.061
14078,274,0.185
14130,275,0.061
14180,276,0.067
14231,277,0.062
14283,278,0.070
14334,279,0.057
14384,280,0.114
14435,281,0.059
14489,282,0.065
14539,283,0.056
14591,284,0.063
14641,285,0.062
14693,286,0.065
14745,287,0.092
14795,288,0.065
14846,289,0.062
14897,290,0.061
14948,291,0.091
14999,292,0.062
15051,293,0.067
15101,294,0.060
15152,295,0.062
15204,296,0.064
15254,297,0.061
15306,298,0.062
15356,299,0.092
15407,300,0.063
15458,301,0.062
15509,302,0.061
15560,303,0.065
15611,304,0.062
15663,305,0.063
15714,306,0.211
15767,307,0.115
15818,308,0.074
15869,309,0.065
15920,310,0.068
15971,311,0.068
16021,312,0.064
16073,313,0.063
16124,314,0.064
16175,315,0.076
16226,316,0.064
16276,317,0.064
16327,318,0.063
16379,319,0.147
16431,320,0.062
16482,321,0.065
16532,322,0.091
16584,323,0.132
16634,324,0.062
16686,325,0.067
16737,326,0.233
16790,327,0.308
16840,328,0.074
16890,329,0.064
16942,330,0.064
16993,331,0.098
17043,332,0.062
17094,333,0.061
17145,334,0.066
17196,335,0.108
17248,336,0.064
17298,337,0.065
17349,338,0.062
17401,339,0.211
17453,340,0.066
17504,341,0.095
17554,342,0.061
17605,343,0.063
17657,344,0.316
17708,345,0.090
17759,346,0.087
17810,347,1.150
17860,348,0.064
17910,349,0.063
17962,350,0.064
18014,351,0.062
18065,352,0.063
18116,353,0.063
18166,354,0.069
18217,355,0.066
18269,356,0.065
18319,357,0.066
18370,358,0.064
18421,359,0.063
18473,360,0.063
18523,361,0.064
18574,362,0.063
18627,363,0.098
18678,364,0.066
18730,365,0.159
18781,366,0.084
18831,367,0.068
18882,368,0.068
18933,369,0.067
18985,370,0.066
19036,371,0.064
19086,372,0.066
19138,373,0.776
19188,374,0.069
19239,375,0.064
19290,376,0.071
19342,377,0.069
19392,378,0.077
19443,379,0.068
19494,380,0.068
19545,381,0.063
19597,382,0.151
19648,383,0.077
19699,384,0.098
19750,385,0.165
19801,386,0.072
19851,387,0.070
19902,388,0.066
19953,389,0.063
20004,390,0.112
20056,391,0.064
20108,392,0.070
20158,393,0.067
20210,394,0.066
20260,395,0.064
20314,396,0.160
20367,397,0.189
20416,398,0.066
20467,399,0.061
20518,400,0.063
20569,401,0.076
20619,402,0.066
20670,403,0.061
20722,404,0.111
20774,405,0.849
20823,406,0.062
20873,407,0.061
20925,408,0.061
20975,409,0.061
21026,410,0.060
21079,411,1.140
21128,412,0.060
21179,413,0.062
21229,414,0.062
21281,415,0.152
21332,416,0.095
21382,417,0.065
21434,418,0.117
21485,419,0.093
21536,420,0.059
21588,421,0.062
21639,422,0.060
21690,423,0.066
21742,424,0.218
21793,425,0.073
21845,426,0.099
21896,427,0.060
21948,428,0.108
21998,429,0.063
22050,430,0.059
22100,431,0.061
22152,432,0.066
22202,433,0.067
22254,434,0.053
22305,435,0.056
22356,436,0.381
22409,437,0.294
22461,438,0.062
22512,439,0.061
22563,440,0.061
22618,441,0.098
22669,442,0.096
22721,443,0.152
22772,444,0.071
22822,445,0.071
22875,446,0.066
22926,447,0.062
22976,448,0.061
23027,449,0.070
23079,450,0.063
23130,451,0.491
23180,452,0.108
23231,453,0.066
23282,454,0.067
23334,455,0.119
23384,456,0.065
23435,457,0.066
23486,458,0.063
23537,459,0.066
23589,460,0.068
23642,461,0.066
23693,462,0.069
23745,463,0.253
23795,464,0.068
23849,465,0.070
23899,466,0.061
23951,467,0.094
24002,468,0.062
24053,469,0.061
24105,470,0.064
24156,471,0.159
24208,472,0.100
24259,473,0.095
24310,474,0.066
24362,475,0.241
24414,476,0.065
24464,477,0.065
24516,478,0.097
24567,479,0.061
24618,480,0.061
24669,481,0.209
24721,482,0.119
24771,483,0.072
24822,484,0.066
24875,485,0.099
24925,486,0.061
24976,487,0.061
25028,488,0.094
25078,489,0.094
25130,490,0.382
25182,491,0.062
25234,492,0.077
25285,493,0.069
25335,494,0.078
25387,495,0.325
25440,496,1.290
25489,497,0.060
25540,498,0.153
25591,499,0.064
25642,500,0.090
25694,501,0.067
25745,502,0.162
25796,503,0.084
25848,504,1.980
25897,505,0.062
25947,506,0.066
25999,507,0.065
26051,508,0.129
26102,509,0.063
26152,510,0.099
26204,511,0.071
26255,512,0.065
26306,513,0.066
26358,514,0.066
26409,515,0.098
26459,516,0.063
26511,517,0.063
26561,518,0.070
26613,519,0.063
26664,520,0.062
26715,521,0.106
26766,522,0.078
26817,523,0.101
26868,524,0.064
26920,525,0.062
26972,526,0.064
27022,527,0.065
27074,528,0.061
27126,529,0.060
27179,530,0.064
27229,531,0.063
27280,532,0.059
27333,533,0.086
27386,534,0.068
27437,535,1.130
27487,536,0.268
27538,537,0.063
27589,538,0.063
27641,539,0.063
27693,540,0.059
27746,541,0.090
27796,542,0.095
27848,543,0.100
27898,544,0.061
27950,545,0.061
28000,546,0.090
28052,547,0.063
28103,548,0.094
28154,549,0.061
28204,550,0.066
28256,551,0.066
28307,552,0.143
28359,553,0.070
28410,554,0.064
28461,555,0.063
28512,556,0.221
28564,557,0.063
28615,558,0.062
28666,559,0.063
28717,560,0.112
28768,561,0.079
28818,562,0.065
28870,563,0.171
28921,564,0.078
28974,565,0.075
29026,566,0.073
29077,567,0.070
29129,568,0.071
29182,569,0.072
29234,570,0.078
29286,571,0.082
29337,572,0.070
29389,573,0.136
29440,574,0.079
29493,575,0.113
29544,576,0.071
29594,577,0.071
29645,578,0.070
29696,579,0.071
29748,580,0.100
29798,581,0.108
29850,582,0.118
29901,583,0.074
29952,584,0.103
30002,585,0.074
