t_ms,seq,rtt_ms
22069,427,0.084
22119,428,0.075
22172,429,0.113
22224,430,0.071
22274,431,0.067
22326,432,0.081
22378,433,0.128
22428,434,0.103
22480,435,0.063
22533,436,0.108
22585,437,0.093
22638,438,0.081
22690,439,0.070
22740,440,0.070
22791,441,0.096
22840,442,0.075
22892,443,0.064
22943,444,0.074
22996,445,0.369
23048,446,0.072
23099,447,0.098
23150,448,0.074
23202,449,0.070
23254,450,0.073
23306,451,0.074
23357,452,0.066
23410,453,0.074
23461,454,0.071
23512,455,0.098
23563,456,0.151
23615,457,0.102
23668,458,0.114
23719,459,0.067
23771,460,0.071
23822,461,0.075
23874,462,0.075
23926,463,0.082
23978,464,0.068
24030,465,0.777
24081,466,0.923
24131,467,0.068
24181,468,0.517
24233,469,0.074
24284,470,0.071
24336,471,0.067
24389,472,0.751
24441,473,0.748
24492,474,0.074
24546,475,0.228
24595,476,0.084
24647,477,0.963
24697,478,0.095
24749,479,0.076
24801,480,0.139
24851,481,0.111
24902,482,0.075
24954,483,1.140
25009,484,0.067
25061,485,0.088
25113,486,0.070
25164,487,0.075
25216,488,0.077
25267,489,0.071
25318,490,0.069
25369,491,0.065
25423,492,0.070
25474,493,0.074
25526,494,0.118
25578,495,0.095
25630,496,0.072
25682,497,0.076
25734,498,0.100
25785,499,0.064
25838,500,0.069
25889,501,0.064
25941,502,0.109
25993,503,0.075
26047,504,0.076
26097,505,0.066
26148,506,0.067
26199,507,0.074
26250,508,0.069
26302,509,0.066
26354,510,0.065
26406,511,0.064
26458,512,0.064
26511,513,0.081
26562,514,0.100
26614,515,0.070
26665,516,0.163
26717,517,0.066
26768,518,0.075
26819,519,0.066
26870,520,0.066
26922,521,0.147
26974,522,0.073
27026,523,0.073
27078,524,0.067
27129,525,0.096
27181,526,0.081
27233,527,0.071
27285,528,0.101
27336,529,0.070
27387,530,0.065
27439,531,0.071
27491,532,0.070
27544,533,0.142
27595,534,0.070
27647,535,0.071
27699,536,0.069
27749,537,0.070
27800,538,0.071
27851,539,0.073
27902,540,0.100
27954,541,0.070
28007,542,0.131
28059,543,0.070
28110,544,0.070
28163,545,0.098
28214,546,0.071
28266,547,0.071
28318,548,0.170
28371,549,0.072
28422,550,0.071
28474,551,0.099
28527,552,0.108
28580,553,0.082
28631,554,0.072
28682,555,0.126
28733,556,0.112
28784,557,0.121
28835,558,0.078
28886,559,0.071
28937,560,0.114
28988,561,0.068
29041,562,0.064
29092,563,0.067
29143,564,0.061
29194,565,0.068
29245,566,0.059
29296,567,0.067
29347,568,0.063
29398,569,0.062
29449,570,0.068
29500,571,0.103
29551,572,0.095
29603,573,0.124
29654,574,0.066
29706,575,0.072
29758,576,0.071
29809,577,0.072
29860,578,0.068
29912,579,0.074
29962,580,0.106
