t_ms,seq,rtt_ms
13295,258,0.088
13346,259,0.080
13397,260,0.079
13449,261,0.065
13502,262,0.094
13552,263,0.049
13605,264,0.140
13655,265,0.108
13709,266,0.068
13760,267,0.063
13810,268,0.050
13861,269,0.076
13916,270,0.057
13968,271,0.058
14018,272,0.078
14070,273,0.054
14121,274,0.057
14172,275,0.109
14224,276,0.059
14275,277,0.087
14325,278,0.061
14378,279,0.081
14428,280,0.062
14480,281,0.649
14531,282,0.113
14582,283,0.112
14633,284,0.082
14685,285,0.136
14736,286,0.089
14786,287,0.095
14837,288,0.085
14890,289,0.221
14942,290,0.078
14994,291,0.064
15045,292,0.077
15097,293,0.058
15150,294,0.079
15203,295,0.069
15252,296,0.081
15305,297,0.095
15355,298,0.076
15408,299,0.067
15459,300,0.079
15510,301,0.062
15562,302,0.696
15613,303,0.065
15665,304,0.139
15716,305,0.059
15769,306,0.068
15819,307,0.059
15871,308,0.077
15922,309,0.059
15974,310,0.076
16024,311,0.057
16076,312,0.204
16129,313,0.108
16180,314,0.076
16231,315,0.062
16282,316,0.066
16334,317,0.062
16385,318,0.085
16437,319,0.074
16489,320,0.115
16541,321,0.053
16591,322,0.055
16642,323,0.123
16696,324,0.144
16746,325,0.083
16797,326,0.071
16849,327,0.074
16900,328,0.064
16951,329,0.080
17003,330,0.116
17054,331,0.109
17105,332,0.080
17158,333,0.096
17210,334,0.068
17263,335,0.073
17315,336,0.906
17366,337,0.137
17419,338,0.081
17470,339,0.078
17522,340,0.115
17573,341,0.076
17624,342,0.080
17677,343,0.106
17729,344,0.076
17779,345,0.109
17832,346,0.077
17883,347,0.113
17934,348,0.077
17986,349,0.078
18036,350,0.075
18088,351,0.076
18139,352,0.078
18191,353,0.101
18241,354,0.072
18293,355,0.078
18343,356,0.063
18395,357,0.074
18447,358,0.103
18499,359,0.077
18550,360,0.075
18600,361,0.076
18653,362,0.091
18705,363,0.090
18756,364,0.114
18807,365,0.056
18858,366,0.063
18911,367,0.068
18961,368,0.101
19013,369,0.081
19064,370,0.071
19117,371,0.062
19167,372,0.088
19220,373,0.081
19272,374,0.075
19324,375,0.080
19377,376,0.694
19430,377,0.556
19481,378,0.070
19533,379,0.280
19585,380,0.072
19636,381,0.150
19688,382,0.097
19742,383,0.302
19794,384,0.081
19846,385,0.081
19897,386,0.073
19948,387,0.073
20001,388,0.115
20053,389,0.324
20105,390,0.071
20156,391,0.074
20209,392,0.068
20260,393,0.069
20311,394,0.072
20364,395,0.074
20416,396,0.077
20468,397,0.070
20519,398,0.080
20572,399,0.082
20624,400,0.157
20674,401,0.119
20727,402,0.094
20781,403,2.690
20829,404,0.079
20880,405,0.072
20932,406,0.071
20985,407,0.072
21037,408,0.114
21089,409,0.079
21140,410,0.080
21193,411,0.105
21244,412,0.096
21295,413,0.068
21346,414,0.101
21397,415,0.087
21449,416,0.078
21500,417,0.080
21550,418,0.079
21602,419,0.078
21653,420,0.124
21704,421,0.096
21756,422,0.079
21807,423,0.079
21858,424,0.132
21910,425,0.143
21960,426,0.079
22011,427,0.075
22063,428,0.108
22115,429,0.076
22166,430,0.077
22218,431,0.078
22270,432,0.083
22321,433,0.080
22371,434,0.075
22423,435,0.076
22474,436,0.117
22526,437,0.083
22577,438,0.076
22628,439,0.076
22680,440,0.135
22730,441,0.092
22783,442,0.085
22833,443,0.078
22886,444,0.076
22937,445,0.076
22990,446,0.078
23040,447,0.076
23091,448,0.073
23143,449,0.075
23195,450,0.076
23247,451,0.103
23298,452,0.080
23348,453,0.076
23399,454,0.075
23452,455,0.072
23503,456,0.078
23555,457,0.093
23611,458,0.153
23666,459,0.136
23716,460,0.113
23768,461,0.090
23819,462,0.100
23869,463,0.082
23920,464,0.103
23971,465,0.078
24024,466,0.112
24075,467,0.075
24125,468,0.080
24176,469,0.076
24227,470,0.078
24278,471,0.080
24330,472,0.071
24382,473,0.079
24432,474,0.079
24484,475,0.072
24534,476,0.079
24586,477,0.078
24636,478,0.090
24689,479,0.121
24740,480,0.095
24792,481,0.086
24842,482,0.082
24893,483,0.069
24945,484,0.082
24996,485,0.078
25048,486,0.078
25098,487,0.111
25150,488,0.082
25201,489,0.076
25253,490,0.079
25305,491,0.079
25356,492,0.084
25408,493,0.106
25459,494,0.079
25510,495,0.079
25561,496,0.079
25613,497,0.079
25665,498,0.097
25717,499,0.094
25768,500,0.077
25819,501,0.075
25870,502,0.075
25922,503,0.076
25973,504,0.073
26025,505,0.096
26077,506,0.077
26128,507,0.077
26179,508,0.076
26231,509,0.102
26282,510,0.079
26334,511,0.075
26385,512,0.077
26437,513,0.076
26488,514,0.105
26539,515,0.076
26590,516,0.077
26643,517,0.123
26694,518,0.159
26745,519,0.199
26795,520,0.116
26847,521,0.083
26899,522,0.078
26950,523,0.079
27001,524,0.078
27053,525,0.078
27103,526,0.081
27155,527,0.077
27205,528,0.078
27257,529,0.079
27309,530,0.079
27359,531,0.076
27410,532,0.077
27461,533,0.078
27513,534,0.082
27565,535,0.075
27617,536,0.093
27669,537,0.107
27719,538,0.086
27770,539,0.090
27821,540,0.113
27874,541,0.069
27925,542,0.076
27975,543,0.077
28027,544,0.077
28079,545,0.078
28131,546,0.079
28181,547,0.115
28233,548,0.078
28284,549,0.109
28336,550,0.076
28386,551,0.074
28438,552,0.074
28490,553,0.078
28540,554,0.077
28591,555,0.078
28644,556,0.104
28694,557,0.084
28746,558,0.127
28797,559,0.068
28847,560,0.089
28899,561,0.113
28949,562,0.104
29000,563,0.075
29052,564,0.066
29104,565,0.076
29156,566,0.077
29212,567,0.096
29257,568,0.078
29308,569,0.099
29363,570,0.103
29415,571,0.111
29467,572,0.075
29518,573,0.084
29570,574,0.081
29621,575,0.070
29674,576,0.206
29726,577,0.114
29777,578,0.078
29829,579,0.077
29881,580,0.077
29931,581,0.079
29982,582,0.077
