t_ms,seq,rtt_ms
25214,490,3.170
25261,491,0.107
25311,492,0.081
25361,493,0.077
25412,494,0.077
25464,495,0.073
25515,496,0.070
25567,497,0.081
25618,498,0.086
25669,499,0.072
25721,500,0.103
25773,501,0.073
25825,502,0.070
25878,503,0.072
25928,504,0.071
25979,505,0.088
26030,506,0.070
26082,507,0.070
26134,508,0.109
26185,509,0.123
26237,510,0.114
26288,511,0.074
26340,512,0.115
26392,513,0.072
26442,514,0.074
26493,515,0.105
26544,516,0.070
26595,517,0.068
26647,518,0.071
26699,519,0.072
26750,520,0.126
26800,521,0.093
26852,522,0.071
26904,523,0.071
26955,524,0.072
27007,525,0.095
27059,526,0.079
27111,527,0.117
27162,528,0.102
27213,529,0.126
27265,530,0.085
27316,531,0.077
27368,532,0.293
27419,533,0.081
27471,534,0.068
27521,535,0.068
27577,536,0.070
27628,537,0.071
27678,538,0.073
27730,539,0.121
27781,540,0.075
27833,541,0.071
27885,542,0.073
27935,543,0.067
27987,544,0.067
28037,545,0.063
28090,546,0.150
28141,547,0.065
28192,548,0.107
28244,549,0.076
28296,550,0.090
28348,551,0.075
28399,552,0.071
28452,553,0.073
28504,554,0.110
28555,555,0.108
28607,556,0.071
28657,557,0.067
28710,558,0.074
28760,559,0.074
28813,560,0.072
28863,561,0.069
28915,562,0.071
28965,563,0.073
29016,564,0.068
29067,565,0.071
29118,566,0.073
29171,567,0.105
29221,568,0.146
29272,569,0.088
29323,570,0.077
29374,571,0.074
29427,572,0.073
29478,573,0.107
29529,574,0.074
29580,575,0.071
29632,576,0.070
29684,577,0.071
29737,578,0.395
29788,579,0.079
29838,580,0.086
29890,581,0.115
29944,582,0.076
29995,583,0.069
