t_ms,seq,rtt_ms
26372,512,0.072
26423,513,0.063
26476,514,0.093
26526,515,0.070
26578,516,0.066
26628,517,0.069
26679,518,0.072
26731,519,0.065
26782,520,0.428
26832,521,0.072
26883,522,0.079
26935,523,0.061
26986,524,0.074
27036,525,0.074
27088,526,0.075
27138,527,0.071
27190,528,0.067
27240,529,0.064
27291,530,0.064
27342,531,0.072
27394,532,0.078
27445,533,0.068
27496,534,0.121
27547,535,0.069
27597,536,0.063
27649,537,0.071
27700,538,0.059
27751,539,0.064
27801,540,0.067
27853,541,0.095
27903,542,0.064
27954,543,0.063
28005,544,0.063
28057,545,0.109
28108,546,0.064
28158,547,0.063
28209,548,0.063
28260,549,0.102
28312,550,0.071
28363,551,0.071
28413,552,0.058
28465,553,0.093
28516,554,0.131
28567,555,0.065
28617,556,0.063
28669,557,0.076
28719,558,0.063
28770,559,0.064
28821,560,0.061
28873,561,0.063
28923,562,0.060
28974,563,0.074
29026,564,0.074
29076,565,0.066
29127,566,0.065
29179,567,0.073
29230,568,0.105
29280,569,0.063
29332,570,0.072
29382,571,0.064
29433,572,0.062
29486,573,0.230
29536,574,0.078
29587,575,0.063
29638,576,0.062
29690,577,0.061
29740,578,0.071
29791,579,0.068
29842,580,0.065
29893,581,0.064
29944,582,0.064
29995,583,0.073
